Product_url,brand,Title,Description,Sale_price,MRP,Discount_percentage,Seller_name,seller_rating,Number_of_ratings,Number_of_reviews,UPC,Star_rating_of_the_product,Color,Model,Headphone Type,Is sweatproof,Is water resistant,Microphon,Connectivity,Battery life
https://www.flipkart.com/sony-c400-bluetooth-headset/p/itm0706002957211?pid=ACCF4PEKWXQNHZAC,SONY,"SONY C400 Bluetooth Headset  (Red, In the Ear)","Enjoy hassle-free music by bringing home this headset from Sony. Featuring a powerful battery and a cable management system, this headset helps you listen to your favourite music for long hours without any hassle.  NFC One-touch and Bluetooth
 	You can pair this headset with your smartphone using Bluetooth or NFC to enjoy long hours of wireless music.  Long Battery Life
 	It delivers up to 20 hours of playback time so that you can enjoy listening to your favourite type of music without getting interrupted.  Convenient Neckband
 	Not only is this headset’s neckband comfortable and lightweight, but it also vibrates to alert you if someone’s calling you so that you don’t miss any important phone calls.  Cable Management
 	The cable of this headset can be organised and held in position with the cable adjuster and stopper to keep it from hassling you when you’re listening to music.  User-friendly Buttons
 	Thanks to it’s convenient buttons, you can easily play, stop or change tracks. These buttons also enable you to adjust the volume. You can even push them to use the voice assistant features present in your smartphone or to make hands-free calls.",3299,3990,17,CORSECA,4.7,12687,1458,ACCF4PEKWXQNHZAC,4,Red,WI-C400,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-t500bt-bluetooth-headset/p/itm85c11620070a8?pid=ACCFD84RYHXHFB6D,JBL,"JBL T500BT Bluetooth Headset  (Black, On the Ear)","The JBL TUNE500BT headphones let you stream powerful sound with no strings attached for up to 16 hours of pure pleasure. Easy to use and equipped with 32mm JBL drivers and JBL Pure Bass sound, these headphones provide easy access to great sound every time. And if a call comes in while you are watching a video on another device, the JBL TUNE500BT seamlessly switches to your mobile. Bluetooth enabled and designed to be comfortable, the JBL TUNE500BT headphones also allow you to connect to Siri or Google Now without using your mobile device. Available in 4 fresh colors and foldable for easy portability, the JBL TUNE500BT headphones are a grab ‘n go solution that help you to inject music into every aspect of your busy life.",2945,3799,22,MaryHill,4.5,2870,321,ACCFD84RYHXHFB6D,4.3,Black,T500BT,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/bose-soundsport-bluetooth-headset/p/itm8a06433f2f6b0?pid=ACCEJ9YYRZWVYEGS,Bose,"Bose SoundSport Bluetooth Headset  (Black, In the Ear)","Are you looking for a headset that will accompany you to your workout sessions? Take home this Bose SoundSport Headset that features a built-in mic. This headset has been designed for use during intense physical activities. It is Sweat- and Weather-resistant and features Bose’s Volume-optimized EQ Technology, Bluetooth Connectivity, and One-touch NFC Pairing option to play music easily from your smart device.",13275,13275,0,SuperComNet,4.6,2424,292,ACCEJ9YYRZWVYEGS,4.3,Black,SoundSport,In the Ear,Not available,Not available,Yes,Bluetooth,6
https://www.flipkart.com/zebronics-zeb-preksha-2-0-bluetooth-headset/p/itm239e5c0c7504f?pid=ACCFZGSJAM2PGVPJ,ZEBRONICS,"ZEBRONICS ZEB-PREKSHA 2.0 Bluetooth Headset  (Black, True Wireless)","Zeb-Preksha is a 2.0 TWS wireless earphone that comes in a splash-proof design with super snug fit and touch controls to take/reject calls, play/pause or change your music track. It also has a voice assistant function for android/iOS devices and comes with a portable charging case that extends the battery life up to 36 hours.",1099,1999,45,ExpressDeliveryRetail,4.6,70,5,ACCFZGSJAM2PGVPJ,3.6,Black,ZEB-PREKSHA 2.0,True Wireless,Yes,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-fashion-bluetooth-headset/p/itmedc99cecac8d3?pid=ACCFG8UTE5R4T9WN,ZEBRONICS,"ZEBRONICS ZEB-FASHION Bluetooth Headset  (Gold, In the Ear)","Zeb-fashion is wireless earphone with ample functions like magnetic ear piece, call function and controls for media and sound volume. The earphone also comes with a full charge indication for battery",749,1299,42,Shoptoz(Not Enough Ratings),0,13,1,ACCFG8UTE5R4T9WN,2.8,Gold,ZEB-FASHION,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-mdr-zx300ip-w-headphones-microphone-smart-phones-wired-headset/p/itmbb4bed9b63572?pid=ACCFGGS58HRGZ5U9,SONY,"SONY Mdr-Zx300Ip/W Headphones With Microphone For Smart Phones Wired Headset  (White, On the Ear)","Product Description Sony Mdr - Zx300Ip/W Headphones With Microphone For Ipod/Iphone/Ipad, White. Imported Products.",5192,6750,23,shopyourworldstore,0,0,0,ACCFGGS58HRGZ5U9,Not available,White,Mdr-Zx300Ip/W Headphones With Microphone For Smart Phones,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-lily-ear-design-wired-stereo-earphone-headset/p/itmb5c0c03d871f8?pid=ACCFWVH8GYZ2NBMT,ZEBRONICS,"ZEBRONICS Zeb-Lily in Ear Design Wired Stereo Earphone Wired Headset  (White, In the Ear)","Zebronics is an IT & Gaming peripheral, Sound System, Mobile & Lifestyle Accessories & Surveillance Solutions. Zeb-Lily is a wired in-ear style earphone with mic that comes in a stylish design. It has 14 mm drivers to give you better sound output and an optimum mic position for a better handsfree experience. The earphone also has a Type C connector along with a long and strong cable.",281,459,38,Bigchotu,4.1,3,0,ACCFWVH8GYZ2NBMT,3.3,White,Zeb-Lily in Ear Design Wired Stereo Earphone,In the Ear,Not available,No,Yes,Wired,Not available
https://www.flipkart.com/jbl-live-100bt-bluetooth-headset/p/itmd95f74962294b?pid=ACCGY6G7TAHZHGFE,JBL,"JBL Live 100BT Bluetooth Headset  (Black, In the Ear)",Description Not available,1999,2999,33,SuperComNet,4.6,75,7,ACCGY6G7TAHZHGFE,3.5,Black,JBLLIVE100BTBLK,In the Ear,No,Not available,Yes,Bluetooth,9
https://www.flipkart.com/zebronics-zeb-calyx-wired-headset/p/itm9d5daef64232f?pid=ACCFKTFQ6ZPYPBCZ,ZEBRONICS,"ZEBRONICS Zeb-Calyx Wired Headset  (Black, In the Ear)",Description Not available,215,399,46,truenet retails,4,5036,608,ACCFKTFQ6ZPYPBCZ,3.5,Black,Zeb-Calyx,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-bass-booster-temptation-wired-headset/p/itmcaa3ecc2f04a4?pid=ACCFD7TF4H4Q6ZEF,ZEBRONICS,"ZEBRONICS BASS BOOSTER TEMPTATION Wired Headset  (Black, In the Ear)","Zeb-TEMPTATION is an deep bass booster in ear type model of earphones that comes with a 3.5MM jack which is mobile/tablet compatible. It comes with a call button and a mic. It has a Tangle free, strong and long lasting cable for long usage.",399,499,20,RAHULCOMPUTECH,4.1,373,56,ACCFD7TF4H4Q6ZEF,3.7,Black,BASS BOOSTER TEMPTATION,In the Ear,Yes,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-lily-wired-headset/p/itmee8d76a9fdb66?pid=ACCFUYZ7YT4X4VTW,ZEBRONICS,"ZEBRONICS ZEB-LILY Wired Headset  (White, In the Ear)",Zeb-Lily is a wired in-ear style earphone with mic that comes in a stylish design. It has 14 mm drivers to give you better sound output and an optimum mic position for a better handsfree experience. The earphone also has a Type C connector along with a long and strong cable,369,699,47,GoodsKing,4,77,11,ACCFUYZ7YT4X4VTW,3.4,White,ZEB-LILY,In the Ear,Yes,Yes,Yes,Wired,Not available
https://www.flipkart.com/sennheiser-cx-80s-wired-headset/p/itmec98ffc56f634?pid=ACCFNV8NXGNEG9TY,Sennheiser,"Sennheiser CX 80S Wired Headset  (Black, In the Ear)",Bring home the Sennheiser CX 80S earphones and enjoy listening to your music with a balanced sound profile. Enjoy isolating your ears from ambient noises so you can hear every musical note clearly when you choose the right ear tip from the three sizes that are available.,1975,1990,0,TRUE-TECH,4.6,1163,108,ACCFNV8NXGNEG9TY,4,Black,CX 80S,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-paradise-bluetooth-headset/p/itm695cdeaf6338c?pid=ACCFPGX37KSSGZ5J,ZEBRONICS,"ZEBRONICS ZEB-PARADISE Bluetooth Headset  (Green, True Wireless)","Zeb-Paradise is a wireless BT headphone that comes in an ergonomic design with soft earcups for comfort. The headphone has a built-in mic and comes with 11 hours of playback time. It also features a voice assistant for android/iOS devices, comes with controls for volume/media, and has a built-in FM Radio.",930,1199,22,RAHULCOMPUTECH,4.1,736,86,ACCFPGX37KSSGZ5J,4,Green,ZEB-PARADISE,True Wireless,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-pleasant-headphone-wired-headset/p/itm8f8f5e8a137df?pid=ACCFX78F973NBHWM,ZEBRONICS,"ZEBRONICS Zeb Pleasant Headphone Wired Headset  (Black, On the Ear)",Description Not available,399,399,0,RAHULCOMPUTECH,4.1,15,2,ACCFX78F973NBHWM,3.7,Black,Zeb Pleasant Headphone,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/skullcandy-cassette-wireless-bluetooth-headset/p/itm38fd1ce3f337d?pid=ACCFXYP7GHPXBHAH,Skullcandy,"Skullcandy Cassette Wireless Bluetooth Headset  (Chill Gray, On the Ear)",Description Not available,3099,3999,22,Electro Mart,4.2,0,0,ACCFXYP7GHPXBHAH,Not available,Chill Gray,Cassette Wireless,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/boat-bassheads-104-wired-headset/p/itm67826a218b940?pid=ACCGF76YABBG7GK9,boAt,"boAt Bassheads 104 Wired Headset  (White, In the Ear)","It is time to get hooked into the clear, sassy sound of BassHeads 104. A carefully crafted half in-ear design with casual elegance in abundance, choose your colour that sets your vibe and begin the journey! Connect easily to all types of devices via its 3.5mm jack. Enjoy a comfortable listening and hassle-free usage experience with the perfect length cable. The 10mm drivers have been equipped to deliver that super extra bass you love. Equipped with an in-line mic and voice assistant feature, access easy entry to any call or query and pause/play music at your convenience.",399,999,60,SuperComNet,4.6,606,67,ACCGF76YABBG7GK9,4.2,White,Bassheads 104,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-calxy-wired-headset/p/itmf31eabd28db01?pid=ACCFK8745B6YK5TQ,ZEBRONICS,"ZEBRONICS Zeb-Calxy Wired Headset  (Black, On the Ear)",Drive size	10mm Impedance	32? Frequency response	20Hz-20kHz Sensitivity	105dB Connector	3.5mm Jack Cable length	1.2m Package dimension	66 x 20 x 185mm (W x D x H) Net. weight	14g,230,399,42,truenet retails,4,337,29,ACCFK8745B6YK5TQ,3.8,Black,Zeb-Calxy,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-all-rounder-usb-mic-wired-headset/p/itm0bca9119b5701?pid=ACCFXJ24M8J2ZA7U,ZEBRONICS,"ZEBRONICS ZEB ALL ROUNDER USB WITH MIC Wired Headset  (Black, On the Ear)",Zeb-All Rounder is a USB powered headphone designed for a comfortable fit with an adjustable headband & mic along with soft earcups that provide comfort for extended hours. The wired headphone also features a multi-functional control pod.,1090,1099,0,RAHULCOMPUTECH,4.1,501,74,ACCFXJ24M8J2ZA7U,3.5,Black,ZEB ALL ROUNDER USB WITH MIC,On the Ear,Yes,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-bh370-bluetooth-headset/p/itm3e43564396678?pid=ACCEDNZ5QSHKW2AY,ZEBRONICS,"ZEBRONICS BH370 Bluetooth Headset  (Yellow, In the Ear)",Description Not available,1125,2999,62,CLICKNSAVE,4.4,62,7,ACCEDNZ5QSHKW2AY,3.4,Yellow,BH370,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-corolla-earphones-mic-wired-headset/p/itma694f1279670b?pid=ACCFW7GGWN72QCMJ,ZEBRONICS,"ZEBRONICS COROLLA Earphones With Mic Wired Headset  (Black, In the Ear)",Optimum Mic Position For Better Handsfree Experience,218,399,45,eGrow,0,6,0,ACCFW7GGWN72QCMJ,2.7,Black,COROLLA Earphones With Mic,In the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/jbl-live-500bt-voice-enabled-bluetooth-headset/p/itmb8959ac6c43b4?pid=ACCFFMVSZCUS7SZA,JBL,"JBL Live 500BT Voice Enabled Bluetooth Headset  (Black, On the Ear)","If you like listening to rock, pop, jazz, grunge, or songs in other genres, the JBL Live 500BT Bluetooth Headset is ideal for you. You can enjoy grooving to your favorite songs for almost an entire day as this headset is capable of offering a playback time of about 30 hours when it has been charged for just 2 hours. Thanks to the Multi-point Bluetooth Connection, this headset allows you to easily switch from one paired device to another without having to pair them repeatedly. To top it off, the My JBL Headphones app lets you adjust the sound settings according to your needs and likes.",6899,9999,31,ElectropStore,4.3,407,58,ACCFFMVSZCUS7SZA,4.2,Black,LIVE500BTBLK,On the Ear,Not available,Not available,Yes,Bluetooth,30
https://www.flipkart.com/boat-rockerz-600-hd-sound-bluetooth-headset/p/itmf9d77a1021cec?pid=ACCEZ984HJUUZBFC,boAt,"boAt Rockerz 600 HD Sound Bluetooth Headset  (Black, On the Ear)","These headphones from boAt feature padded faux-leather ear cups, cushioned ear pads and a faux-leather headband to give you a comfortable listening experience. Powered by a 450 mAh rechargeable Li-Polymer battery, these headphones deliver up to 20 hours of playback.",1999,3990,49,CORSECA,4.7,20163,2800,ACCEZ984HJUUZBFC,4.3,Black,Rockerz 600 HD Sound / Rockerz 610,On the Ear,Not available,Not available,Yes,Bluetooth,20
https://www.flipkart.com/boat-bassheads-182-wired-headset/p/itm0188344124e90?pid=ACCFDJ9QBGS4FXXJ,boAt,"boAt BassHeads 182 Wired Headset  (Active Black, In the Ear)","These boAt earphones are here to ensure that you get to groove to the beat of your favourite songs, all day long. With integrated controls and a mic, you can answer calls with just a tap (and even end calls with a tap). These earphones offer deep and heavy bass that will feel in your core. This way, you can enjoy gaming and listening to music.",499,1297,61,CORSECA,4.7,93355,9051,ACCFDJ9QBGS4FXXJ,4.3,Active Black,BassHeads 182,In the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/boat-rockerz-275v2-bluetooth-headset/p/itmacd89d6b27950?pid=ACCFNF6UDUJVQ5ZM,boAt,"boAt Rockerz 275v2 Bluetooth Headset  (Black, In the Ear)","If you want to do a workout session which does not include weights or you going to the gym, then you can use this boAt Rockerz headset and dance to your favourite songs to burn some calories in a fun way. It comes with the IPX5-rating, so even if you sweat while you are engaged in the dancing session, this headset will not incur any damage. Also, this rating makes it water-resistant. If you want to connect it to your other devices, then you can use the Bluetooth feature and get it connected to those devices. It also comes with ear-hooks, which keep the buds fixed in your ears comfortably.",1899,2990,36,CORSECA,4.7,1771,210,ACCFNF6UDUJVQ5ZM,3.7,Black,Rockerz 274v2 / Rockerz 275v2,In the Ear,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-petal-wired-headset/p/itmdaf2659d868dc?pid=ACCFK852STYEP64W,ZEBRONICS,"ZEBRONICS Zeb-Petal Wired Headset  (Black, On the Ear)",ZEB-PETAL is black wired earphones with a call button. They have a deep base to enhance your music experience and come with a 10mm driver and a mic. It also has a dual mode to easily switch between Smartphone and feature phone and comes with a long lasting cable. In-line microphone Stylish design Strong and long lasting cable Lightweight Drive size - 10 mm	 Impedance - 16 ?	 Frequency response - 20Hz-20kHz	 Sensitivity - 100dB+3dB	 Connector - 3.5mm Jack	 Cable length - 1.2m	 Package dimension (W x D x H) - 112 x 39 x 111 mm	 Net. Weight - 18.3g,378,449,15,GoodsKing,4,25,7,ACCFK852STYEP64W,3,Black,Zeb-Petal,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-yoga-blue-bluetooth-headset/p/itm002c79f2fde60?pid=ACCFYATBPY532YDH,ZEBRONICS,"ZEBRONICS Zeb-Yoga Blue Bluetooth Headset  (Blue, In the Ear)",Description Not available,1395,2499,44,COLORTRADES,4.8,5,2,ACCFYATBPY532YDH,3.4,Blue,Zeb-Yoga Blue,In the Ear,Yes,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/skullcandy-ink-d-headset-mic/p/itm07610a233f25a?pid=ACCDDEHYNWWRKGTV,Skullcandy,"Skullcandy Ink'd Headset with mic  (Pink & Black, In the Ear)",Description Not available,960,1699,43,TAMVIRENTERPRISE(Not Enough Ratings),0,173082,21995,ACCDDEHYNWWRKGTV,4,Pink & Black,S2IKDY-133,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/sony-mdr-ex155ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itmdc8d45dd75c8f?pid=ACCG3Y4HDS87ZCQ2,SONY,"SONY MDR-EX155AP Gaming Earphones Clear Sound Extra Bass With Mic Wired Headset  (Blue, In the Ear)","These earphones from Sony are built for people who are constantly on the move. These earphones feature an Inline Mic, whose functions can be configured as per your convenience. They feature 9 mm Neodymium Drivers and they support a wide frequency range of 5 Hz to 24 KHz so that you can have an enjoyable listening experience.

Inline Mic
This feature makes for a seamless hands-free calling experience - you can easily switch to take/make calls easily while you are listening to music.

Neodymium Drivers
You can enjoy music that is powerful, yet perfectly balanced and detailed right on these earphones. These earphones support a wide frequency range of 5 Hz to 24 KHz so that you can hear even the most subtle details in your music.

Music Mobility
This pair of earphones is lightweight, allowing you to carry it around with ease. It also features a shiny metallic finish housing to match your style.

Snug Fit
With soft and secure-fitting silicone earbuds that fit perfectly, you can listen to music without facing any discomfort.

Wire Manager
Now, you don’t have to fret about your earphones getting tangled thanks to this feature.",1225,1290,5,BestU,4.2,0,0,ACCG3Y4HDS87ZCQ2,Not available,Blue,MDR-EX155AP Gaming Earphones Clear Sound Extra Bass With Mic,In the Ear,Yes,No,Yes,Wired,Not available
https://www.flipkart.com/jbl-tune-125bt-bluetooth-headset/p/itm7050e98107bd1?pid=ACCFWREJBW4XB6J7,JBL,"JBL Tune 125BT Bluetooth Headset  (Grey, In the Ear)","Enjoy your favourite music comfortably for hours or take calls without reaching for your smartphone with this JBL Bluetooth audio accessory that delivers a JBL Pure Bass Sound Experience. This JBL headset features up to 16 Hours of Battery Life for uninterrupted music, Bluetooth 5.0 for a stable connection, and a Three-button Universal Remote to effortlessly manage your aural experience.",1699,2990,43,SuperComNet,4.6,1577,157,ACCFWREJBW4XB6J7,3.9,Grey,T125BTGRY,In the Ear,No,No,Yes,Bluetooth,16
https://www.flipkart.com/zebronics-zeb-elegance-wired-headset/p/itm2237b9ffd8c29?pid=ACCFUGG4VPGFSXSJ,ZEBRONICS,"ZEBRONICS Zeb-Elegance Wired Headset  (White, On the Ear)",Description Not available,765,999,23,AKANSHAPRODUCTS,3.9,18,3,ACCFUGG4VPGFSXSJ,3.7,White,Zeb-Elegance,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-ex-bluetooth-headset/p/itmcfcb84c781fac?pid=ACCF5DUU792KXJMM,ZEBRONICS,"ZEBRONICS ex Bluetooth Headset  (Multicolor, In the Ear)",Description Not available,597,999,40,Cloud trade,3.4,47,10,ACCF5DUU792KXJMM,3,Multicolor,ex,In the Ear,Yes,No,Yes,Bluetooth,40
https://www.flipkart.com/sony-ex15ap-wired-without-mic-headset/p/itm58bd9d5393698?pid=ACCDPAF63TYQNQF4,SONY,"SONY EX15AP Wired without Mic Headset  (White, In the Ear)",Listen to music in a high-quality deep bass and rich audio with this pair of Sony MDR headphones. Invest in this pair as they are comfortable to wear and perfectly compatible with your smartphone or music player.,885,890,0,TRUE-TECH,4.6,8219,952,ACCDPAF63TYQNQF4,4,White,MDR-EX15AP,In the Ear,Not available,Not available,No,Wired,Not available
https://www.flipkart.com/sennheiser-momentum-m3-ietw-2-active-noise-cancellation-enabled-bluetooth-headset/p/itm93bfa91024205?pid=ACCFSDG8UFRMHAYB,Sennheiser,"Sennheiser Momentum M3 IETW 2 Active noise cancellation enabled Bluetooth Headset  (Black, True Wireless)","Music can let you escape into a beautiful world where only happiness and good vibes reign. To be able to visit that world any time you want, you can use these true wireless earbuds by Sennheiser. The sound quality, which is clear and audible, can make you appreciate your favourite songs more. Even the bass is power-packed. They also have the Active Noise Cancellation feature, so you can fully dedicate your attention to the songs that you are listening to. What’s more, the earbuds have the IPX4 rating too.",24990,24990,0,SuperComNet,4.6,31,13,ACCFSDG8UFRMHAYB,4.4,Black,Momentum 2 with Active Noise Cancellation,True Wireless,Not available,Not available,Yes,Bluetooth,28
https://www.flipkart.com/zebronics-zeb-soul-bluetooth-headset/p/itmb4e93aabe407c?pid=ACCFN2HH25NVTYRN,ZEBRONICS,"ZEBRONICS ZEB-SOUL Bluetooth Headset  (Orange, In the Ear)",Listen to your favourite music all day with 11.5hrs* of playback time on a Single charge on Zeb-Soul.It supports advanced coding to ensure better quality and loseless audio transmission.It pair two different bluetooth sources at the same time.This earphone comes with a advanced CSR chipset producing flawless audio quality with and extended battery life using a lightweight battery. An advanced charging algorithm with temperature control for faster charging.,2375,3499,32,DAYALENTP,3.6,30,2,ACCFN2HH25NVTYRN,3.8,Orange,ZEB-SOUL,In the Ear,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-quantum-100-wired-gaming-headset/p/itm1aefd9fd9b5e0?pid=ACCFSKBYHGBTUPP5,JBL,"JBL Quantum 100 Wired Gaming Headset  (Blue, On the Ear)",Description Not available,2599,3999,35,SuperComNet,4.6,477,67,ACCFSKBYHGBTUPP5,4.1,Blue,Quantum 100,On the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/jabra-elite-85t-advanced-active-noise-cancellation-bluetooth-headset/p/itmee3b82349bc1f?pid=ACCFZHB9ZZG4Y8UA,Jabra,"Jabra Elite 85t with Advanced Active Noise Cancellation Bluetooth Headset  (Black, True Wireless)","Let your playlists take you to places unknown with the Jabra Elite 85t Bluetooth earbuds. These earbuds come with the Active Noise Cancellation (ANC) feature, which helps eliminate ambient sounds. The buds also feature 12 mm speakers that provide you with powerful bass and an enriched audio experience. The buds and the charging case also offer a battery life of up to 25 hours to help you stay connected through the day and then some.",15999,18999,15,SuperComNet,4.6,17,6,ACCFZHB9ZZG4Y8UA,3.9,Black,Elite 85t,True Wireless,Yes,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/boat-rockerz-255f-bluetooth-headset/p/itm706e58af38ece?pid=ACCF6SZ8EFWFEPZ6,boAt,"boAt Rockerz 255F Bluetooth Headset  (Active Black, In the Ear)","The boAt Rockerz 255F Bluetooth headset enables you to listen to your favourite tracks or hold conversations for long durations while keeping your hands free for other tasks. With a playback time of up to six hours, this headset lets you stay hooked to your music, keeping boredom away on your daily commutes. You can also take this headset to the gym for your workouts as its IPX 5-rated design ensures minimal damage from sweat and water. Moreover, with stylish chrome accents, this headset is sure to up your style game no matter where you go.",1199,2990,59,CORSECA,4.7,716019,66380,ACCF6SZ8EFWFEPZ6,4.2,Active Black,Rockerz 255F/Rockerz 255,In the Ear,Yes,Yes,Yes,Bluetooth,6
https://www.flipkart.com/zebronics-zeb-duke-bluetooth-headset/p/itm4bac869c68828?pid=ACCFRR83BKGBGQGC,ZEBRONICS,"ZEBRONICS Zeb-Duke Bluetooth Headset  (Green, On the Ear)","Immerse yourself in captivating sounds with this headset from Zebronics. The ergonomic design of this headset delivers the utmost comfort, thanks to the adjustable headband. The RGB lights add a touch of style while you groove to your music. Moreover, this pair of headphones give you up to 30 hours of uninterrupted playtime on a single charge.",1545,2290,32,CLICKNSAVE,4.4,1419,226,ACCFRR83BKGBGQGC,4.1,Green,Zeb-Duke,On the Ear,No,No,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-xb510as-wired-headset/p/itmb91fa51059757?pid=ACCET8Z58XGABHPD,SONY,"SONY XB510AS Wired Headset  (Blue, In the Ear)",Description Not available,2990,2990,0,BestU,4.2,44,2,ACCET8Z58XGABHPD,4.1,Blue,XB510AS,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/skullcandy-jib-plus-active-sport-wireless-bluetooth-headset/p/itm761043156f5e8?pid=ACCFMJGVHSM7TFZG,Skullcandy,"Skullcandy Jib Plus Active Sport Wireless Bluetooth Headset  (Red, In the Ear)",Description Not available,2295,3999,42,ARCHIESU,4.2,54,2,ACCFMJGVHSM7TFZG,3.8,Red,Active Premium Quality Bluetooth headphone,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/beats-powerbeats3-decade-collection-bluetooth-headset/p/itm23ecebda0c93e?pid=ACCFGKYFHWYUDEHZ,Beats,"Beats Powerbeats3 - The Beats Decade Collection Bluetooth Headset  (Defiant Black, Red, In the Ear)",Description Not available,16500,16500,0,SuperComNet,4.6,293,32,ACCFGKYFHWYUDEHZ,4.1,"Defiant Black, Red",MNLY2ZM/A,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/boat-rockerz-195-bluetooth-headset/p/itmd38d5eaff1882?pid=ACCFTV5K8XD2KSFG,boAt,"boAt Rockerz 195 Bluetooth Headset  (Fiery Black, In the Ear)","Plug Into Nirvana on your boAt Rockerz 195 that comes equipped with Bluetooth v5.0. Via its 10mm Titanium drivers, it pumps out pure audio bliss for the listener. It offers a playtime of up to 15 hours with its powerful battery for an extended immersive experience. Its IPX4 water resistant build with a lightweight finish offers a carefree and comfortable listening experience to the user. It offers an adaptive fit and dons magnetic earbuds. One can command playback, hands-free and smart voice assistant via its easy to access integrated controls and built-in mic. The user can connect the neckband to two devices simultaneously via dual pairing",1299,1990,34,SuperComNet,4.6,5032,451,ACCFTV5K8XD2KSFG,4.1,Fiery Black,Rockerz 195,In the Ear,Yes,Yes,Yes,Bluetooth,15
https://www.flipkart.com/skullcandy-jib-headset-mic/p/itmd612984de2d66?pid=ACCEXQ5VDCBKS8SM,Skullcandy,"Skullcandy Jib Headset with mic  (Purple, In the Ear)",Skullcandy S2DUY-K629 JIB Mic Pu,775,999,22,ARCHIESU,4.2,59478,6549,ACCEXQ5VDCBKS8SM,4,Purple,S2DUYK-629,In the Ear,Yes,No,Yes,Wired,Not available
https://www.flipkart.com/jbl-harman-tune-700bt-bluetooth-headset/p/itmbbd6fe76299eb?pid=ACCFPCGPRWKHGBTZ,JBL,"JBL by Harman Tune 700BT Bluetooth Headset  (Blue, On the Ear)",Description Not available,4499,4999,10,ElectropStore,4.3,244,22,ACCFPCGPRWKHGBTZ,4,Blue,Tune 700BT,On the Ear,No,No,Yes,Bluetooth,27
https://www.flipkart.com/jabra-elite-active-75t-noise-cancellation-enabled-bluetooth-headset/p/itmaa3d90fb1634f?pid=ACCFPU9YEGQVURPE,Jabra,"Jabra Elite Active 75t Active Noise Cancellation enabled Bluetooth Headset  (Navy, True Wireless)","If you are into sporting activities and need some musical motivation while playing, then the Jabra Elite Active 75t earbuds are for you. These waterproof earbuds feature silicone EarGels for a customised, comfortable fit. In addition, its 4-microphone call technology ensures hassle-free calls.",10999,16999,35,SuperComNet,4.6,512,86,ACCFPU9YEGQVURPE,4.2,Navy,Elite Active 75t,True Wireless,Yes,Yes,Yes,Bluetooth,28
https://www.flipkart.com/sony-ex255ap-wired-headset/p/itm16fa5b85d6b64?pid=ACCEVAEWHAGE5ZPE,SONY,"SONY EX255AP Wired Headset  (Blue, In the Ear)","In the bus or at gym, with this Sony headset, you can stay entertained throughout as it delivers crisp and clear audio. Its silicon earbuds ensure long-lasting wearing comfort while its in-line mic makes way for a seamless hands-free calling experience.",1699,1990,14,CORSECA,4.7,2770,347,ACCEVAEWHAGE5ZPE,4.2,Blue,MDR-EX255AP,In the Ear,Not available,Not available,Yes,Wired,Not available
