"link";"price";"crawled_date"
"https://www.flipkart.com/skullcandy-sesh-evo-bluetooth-headset/p/itm0a6e7e07d383a?pid=ACCFWGEHG5M6J8VF";4979;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itmbd88b124ca8c2?pid=ACCFHBKEQGSQZN86";549;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-370-bluetooth-headset/p/itm64d79aa36e444?pid=ACCFPE3YTY6FPH9Z";1391;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-runbt-ipx5-sports-bluetooth-headset/p/itm15e1b3d346587?pid=ACCFFUF9GNDJ3DBD";2049;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-122-wired-headset/p/itm449c27e844fd8?pid=ACCFVHW6HM6BPGHZ";759;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-sound-bomb-true-bluetooth-headset/p/itme2063b3d80535?pid=ACCFMANR8H6MRNN7";1425;"2021-06-07"
"https://www.flipkart.com/sony-c400-bluetooth-headset/p/itm46a69ff41fa87?pid=ACCF4ZCFK3SMHW6Z";3299;"2021-06-07"
"https://www.flipkart.com/skullcandy-sesh-evo-bluetooth-headset/p/itm62071ab1e98e2?pid=ACCFWGEHFZTMW8JC";4879;"2021-06-07"
"https://www.flipkart.com/jbl-t210-wired-without-mic-headset/p/itma995d6fc2ffc5?pid=ACCEPJFNXNZJGMZE";968;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-lark-bluetooth-headset/p/itm665139451f770?pid=ACCFSGSZQAGCSHKQ";860;"2021-06-07"
"https://www.flipkart.com/jabra-elite-85t-advanced-active-noise-cancellation-bluetooth-headset/p/itmf9da311d191a0?pid=ACCFYZDTGRFKNKKX";17999;"2021-06-07"
"https://www.flipkart.com/skullcandy-hesh-3-bluetooth-headset-mic/p/itmd93c2a78d142e?pid=ACCFFMB9A9XC5ZUJ";5949;"2021-06-07"
"https://www.flipkart.com/skullcandy-grind-bluetooth-headset-mic/p/itm3a5f5c53f4122?pid=ACCEKVTRBUWGVZWG";3999;"2021-06-07"
"https://www.flipkart.com/zebronics-yoga-bluetooth-headset/p/itmc4abc5e477dc8?pid=ACCFUHZWKPYRQVR6";1425;"2021-06-07"
"https://www.flipkart.com/sennheiser-pmx-686i-sports-wired-headset/p/itm8cf964ab173c3?pid=ACCERV8VGVBH4EP2";7990;"2021-06-07"
"https://www.flipkart.com/jbl-t160bt-bluetooth-headset/p/itm1eaa06776d3b7?pid=ACCF5R5JBVVAMD22";1999;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-900-super-extra-bass-wired-headset/p/itmfdd472e0f8709?pid=ACCFFMC7DN6GZ9SH";759;"2021-06-07"
"https://www.flipkart.com/jbl-tune-125bt-bluetooth-headset/p/itm949e1f7392ab4?pid=ACCFWREJT8D8Y4BA";1699;"2021-06-07"
"https://www.flipkart.com/jbl-freex-true-wireless-bluetooth-headset/p/itm29c381d4cda52?pid=ACCFD2GUA8ZZGSZN";8599;"2021-06-07"
"https://www.flipkart.com/sennheiser-cx-150bt-bluetooth-headset/p/itmfc7ba1b41e00b?pid=ACCFNUCY2VJP9NUA";4990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-thunder-wired-bluetooth-headset/p/itmd3280587bce4f?pid=ACCFY8R2CY2BYCGY";829;"2021-06-07"
"https://www.flipkart.com/sony-ex14ap-wired-headset/p/itmb60c6c87ad16f?pid=ACCEWH82VYCDUHHH";699;"2021-06-07"
"https://www.flipkart.com/jbl-live-25bt-bluetooth-headset/p/itm4ad30118da22d?pid=ACCFUZS7H75CUAW4";1949;"2021-06-07"
"https://www.flipkart.com/sony-zx110lpblack-wired-without-mic-headset/p/itm8aab1b0d33f3b?pid=ACCF6VCFNZSGFCFJ";990;"2021-06-07"
"https://www.flipkart.com/jbl-tune-120tws-bluetooth-headset/p/itm76d5cc02bc8ff?pid=ACCFGQRVYYGDU3ZW";5990;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex155ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itm808eb408820c1?pid=ACCG3Y4HZMBK3KQU";1290;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2jpw-n743-bluetooth-headset/p/itmc4c5f2f9ffc81?pid=ACCFXYSZCREGYYWT";1629;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-103-black-wired-headset/p/itm6b3285329157f?pid=ACCFGYHGGDCFYCA3";399;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-dive-bluetooth-headset/p/itm4a0e0f000733d?pid=ACCF8CF7UDHZBZKA";4599;"2021-06-07"
"https://www.flipkart.com/sony-wh-ch710n-active-noise-cancellation-enabled-bluetooth-headset/p/itmc839dce06d0d5?pid=ACCFRKMPVVDWG8R4";8990;"2021-06-07"
"https://www.flipkart.com/jbl-tune-215tws-bluetooth-headset/p/itmf4d7e3400f9e7?pid=ACCFWYN55CJ3MPEY";5999;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-385v2-bluetooth-headset/p/itmfd64845525b7f?pid=ACCFVNBQZSW5JFBF";2499;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-235v2-asap-charging-version-5-0-bluetooth-headset/p/itm75dfabd1f8ff4?pid=ACCFZGAPGBQ7FP8H";1199;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-magic-wired-headset/p/itmc9cd036dafb15?pid=ACCFV8T6RGPGRXVX";450;"2021-06-07"
"https://www.flipkart.com/skullcandy-uproar-bluetooth-headset-mic/p/itmc64b5973674db?pid=ACCEAY5FXE76HJVJ";2825;"2021-06-07"
"https://www.flipkart.com/jabra-elite-active-45e-wireless-sports-earbuds-navy-blue-bluetooth-headset/p/itmab3c0294cde7b?pid=ACCFFQ5XR8GBVSTE";6499;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2jpw-m101-bluetooth-headset/p/itm295f0585c0fa0?pid=ACCFGGV7BG8QZRXW";1580;"2021-06-07"
"https://www.flipkart.com/sony-xb550ap-mdr-xb550ap-wired-headset/p/itme35066505d953?pid=ACCET9F7HZSBPGNF";3290;"2021-06-07"
"https://www.flipkart.com/bose-quitecomfort-earbuds-bluetooth-headset/p/itm2496279be74bc?pid=ACCFVDF7QG4QJZV6";26990;"2021-06-07"
"https://www.flipkart.com/bose-soundsport-free-true-wireless-bluetooth-headset/p/itm832b0cface527?pid=ACCFFGNQZ9JXDKZC";18990;"2021-06-07"
"https://www.flipkart.com/jbl-e65btnc-bluetooth-gaming-headset/p/itme43f71319c284?pid=ACCFFEGYMMTC9YAY";6999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-storm-black-wired-without-mic-headset/p/itm06e7afce0504f?pid=ACCFX6U4NZUMTMCF";699;"2021-06-07"
"https://www.flipkart.com/zebronics-storm-wired-headset/p/itmbd42b1052931f?pid=ACCF2EF52BJFEHE5";639;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-winner-earphone-white-wired-headset/p/itmb66d3c8063d2b?pid=ACCFF2GBSHEQVHRR";409;"2021-06-07"
"https://www.flipkart.com/sony-ex15ap-wired-headset/p/itmf87d55616cadf?pid=ACCDTSDEHSRZYDQG";890;"2021-06-07"
"https://www.flipkart.com/jbl-t110bt-bluetooth-headset/p/itm1a1740e310fd6?pid=ACCFFRX9JXAZ4PKF";1789;"2021-06-07"
"https://www.flipkart.com/zebronics-cool20-bluetooth-headset/p/itm54b75150b2e0b?pid=ACCFE56MCTYMPBEJ";300;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-em800-red-wired-headset/p/itmce2d6e063c8d1?pid=ACCFE5EEDKZRCGRD";179;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-aika-bluetooth-headset/p/itmb666bd32f200e?pid=ACCGYMEEZFKKFGGK";1375;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-tulp-wired-headset/p/itmf77553e02ea13?pid=ACCFTQAXYD9BB6AB";275;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-560-bluetooth-headset/p/itm85140d866d78d?pid=ACCFPZ8FNRRZ6A3Q";1804;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-sound-bomb-true-wireless-bt-earphone-bluetooth-headset/p/itma8708ee033d31?pid=ACCFMANVJRRFSK6T";1699;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-dive-bluetooth-headset/p/itm07faac24f497b?pid=ACCF8CF7JRZCGQNT";4890;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-100-wired-headset/p/itm0cf67b21ae7d8?pid=ACCF9FDPUNHGEH6H";399;"2021-06-07"
"https://www.flipkart.com/jbl-t450bt-extra-bass-bluetooth-headset/p/itmabc80a365c0d0?pid=ACCEXBNK9ZZMUN4Y";2499;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-4-30i-wired-without-mic-headset/p/itmdb2da4720b1ea?pid=ACCES9Q2ETDHZ5QB";7990;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-sprint-bluetooth-headset/p/itmef0bcb68c7a09?pid=ACCF8CF7DYRTTJFP";3299;"2021-06-07"
"https://www.flipkart.com/sennheiser-pc-8-usb-wired-headset/p/itm725f8c6c51662?pid=ACCDAYUJDUWRJEDX";2990;"2021-06-07"
"https://www.flipkart.com/jbl-original-t50hi-wired-headset/p/itm5557ae5dfdd00?pid=ACCG288HSYKA2W4H";699;"2021-06-07"
"https://www.flipkart.com/jbl-t110bt-bluetooth-headset/p/itm5a8a976a34feb?pid=ACCFYXN8Q2FAQ7GS";1748;"2021-06-07"
"https://www.flipkart.com/sony-wi-c310-wireless-in-ear-headphones-mic-bluetooth-headset/p/itmaa6e5ed280491?pid=ACCG2WTABXHF9TDZ";3290;"2021-06-07"
"https://www.flipkart.com/apple-airpods-pro-wireless-charging-case-active-noise-cancellation-enabled-bluetooth-headset/p/itmf54912ef1bd8b?pid=ACCFHYJ8ZU9WDHDW";23900;"2021-06-07"
"https://www.flipkart.com/beats-powerbeats3-bluetooth-headset/p/itmbec098524a53a?pid=ACCFGKYFHY5HEEUR";16500;"2021-06-07"
"https://www.flipkart.com/sony-wi-c310-bluetooth-headset/p/itm88a7ea62b549c?pid=ACCFGWBDJDZZH2ST";2749;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bro-extra-heavy-bass-earphone-wired-headset/p/itm67ccfce429774?pid=ACCFVEUU9RYYA9PN";220;"2021-06-07"
"https://www.flipkart.com/zebronics-premium-quality-neck-band-bluetooth-headphone-headset/p/itm7e2385072d2b0?pid=ACCFMAW2GWGNUWAJ";798;"2021-06-07"
"https://www.flipkart.com/skullcandy-jib-headset-mic/p/itmd0e39f6808ec9?pid=ACCEXZYHJZFFFZX8";697;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-soul-bluetooth-headset/p/itmf6b79c338d2f6?pid=ACCFUGGYYV64DKFH";2199;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itm10d7266f45daf?pid=ACCFBB8BYKCCRBZH";749;"2021-06-07"
"https://www.flipkart.com/sony-mdr-xb550ap-wired-headset/p/itm9626069f3be67?pid=ACCESKHAH5ZZMWCX";2999;"2021-06-07"
"https://www.flipkart.com/skullcandy-cassette-wireless-bluetooth-without-mic-headset/p/itm9031acaf734b4?pid=ACCFXYZRFTMEV2KT";3099;"2021-06-07"
"https://www.flipkart.com/sony-ex14ap-wired-headset/p/itm93fe474021c8c?pid=ACCEWH82GZTEVCNG";699;"2021-06-07"
"https://www.flipkart.com/jbl-tune-215tws-bluetooth-headset/p/itmd2d050cb11d65?pid=ACCFWYN5FHDPMY6H";5999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-aika-bluetooth-headset/p/itm946b30eb07a29?pid=ACCGYMDUQ2YR6YWV";1375;"2021-06-07"
"https://www.flipkart.com/zebronics-proton-wired-headset/p/itm003f6257e768b?pid=ACCF88YV89HWKWSB";299;"2021-06-07"
"https://www.flipkart.com/sony-mdr-zx110-ap-wired-headset/p/itm28d3249d209f2?pid=ACCDPUBZDVBZMFVH";1390;"2021-06-07"
"https://www.flipkart.com/bose-soundlink-around-ear-ii-bluetooth-headset/p/itm4dcc418186097?pid=ACCEFEDGZNZ4AGBX";19000;"2021-06-07"
"https://www.flipkart.com/jbl-tune-750btnc-bluetooth-headset/p/itm3fe0ad29399dc?pid=ACCFMJBJKXPXFN4S";5699;"2021-06-07"
"https://www.flipkart.com/sony-mdr-zx110-wc-in-wired-without-mic-headset/p/itm6581b15b4512a?pid=ACCDQZBGFX4BRJ5B";920;"2021-06-07"
"https://www.flipkart.com/zebronics-bro-earphones-wired-headset/p/itma9eb49cfd480d?pid=ACCFP86JPWPUZGWN";213;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-4-30i-wired-without-mic-headset/p/itm78281c44f484c?pid=ACCES9QARNEJP7DV";7990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-buds-c-type-rphones-volume-control-wired-headset/p/itm81d3167a05084?pid=ACCGYV6ST47BXNY7";559;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-corolla-wired-headset/p/itmee33015e07d24?pid=ACCFJ3FKXC2SSVYX";249;"2021-06-07"
"https://www.flipkart.com/zebronics-wireless-bt-headphone-mic-zeb-thunder-bluetooth-headset/p/itmd3e600891ecd3?pid=ACCGYGEEM5ZKHHEB";959;"2021-06-07"
"https://www.flipkart.com/skullcandy-sesh-evo-bluetooth-headset/p/itm43d862d8f4945?pid=ACCFURYSEWZ7KUQ7";4879;"2021-06-07"
"https://www.flipkart.com/jbl-tune-115bt-bluetooth-headset/p/itmedf2d19320687?pid=ACCFMJBJPWFRJEJE";1999;"2021-06-07"
"https://www.flipkart.com/sony-mdrxb510asblue-wired-headset/p/itm4b0ee03d1d01a?pid=ACCF2WSHYHPGHGDG";2990;"2021-06-07"
"https://www.flipkart.com/skullcandy-indy-evo-true-bluetooth-headset/p/itm817bd5d9257fa?pid=ACCFTUGHYNEZUVGV";6550;"2021-06-07"
"https://www.flipkart.com/skullcandy-anti-headphone/p/itm03dadc3c17616?pid=ACCEMA2NYGVKGZMD";999;"2021-06-07"
"https://www.flipkart.com/jbl-tune-120tws-bluetooth-headset/p/itm2a9f6d4e3446d?pid=ACCFGQRVF6PR8KZG";5999;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm152846c225d0b?pid=ACCFVGUUYRUTASZR";1999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bolt-wired-headset/p/itmd34f178b0ca03?pid=ACCFXENHYT9PHQMR";449;"2021-06-07"
"https://www.flipkart.com/sony-zx110ap-wired-headset/p/itmf2b2e05ee8441?pid=ACCDQZAUACHKXGSB";1199;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-280-pro-studio-live-monitoring-free-dusthand-mat-wired-without-mic-headset/p/itm0fb16ce3c8c88?pid=ACCFA7A2VK8YVFUY";8606;"2021-06-07"
"https://www.flipkart.com/skullcandy-crusherevo-bluetooth-headset/p/itm9477484e498bf?pid=ACCFYAYVSURYUEVZ";13999;"2021-06-07"
"https://www.flipkart.com/skullcandy-uproar-bluetooth-headset-mic/p/itmacd8b4437c8c2?pid=ACCEJRWHEZWMQAXU";2899;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-370-bluetooth-headset/p/itm4a59ba263130b?pid=ACCFPE32ZJKYHTEE";1299;"2021-06-07"
"https://www.flipkart.com/jbl-live-400bt-voice-enabled-bluetooth-headset/p/itmadb82a1b958f4?pid=ACCFFMVUDQXGQGUS";6689;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-in-the-ear-headset/p/itme22a156007624?pid=ACCDNHM8NAG9XTGB";890;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-450-pro-bluetooth-headset/p/itm81c270d2d122f?pid=ACCGYUVXE7NZJZ5C";1999;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-240-bluetooth-headset/p/itm6324e50693480?pid=ACCFT7HFYP6V4PYR";1399;"2021-06-07"
"https://www.flipkart.com/jabra-elite-75t-active-noise-cancellation-enabled-bluetooth-headset/p/itmf209e7b75ba2c?pid=ACCFMSGF7NQXWXW7";11999;"2021-06-07"
"https://www.flipkart.com/jbl-tune-110-wired-headset/p/itmb0338b33f3588?pid=ACCFYXN8RUHTFWZG";735;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-lark-bluetooth-headset/p/itm2dbcf9f56abfa?pid=ACCFSGSZH82XGNAQ";864;"2021-06-07"
"https://www.flipkart.com/jbl-live-300tws-bluetooth-headset/p/itm6ebcbb65dded4?pid=ACCFSZGYCAYEH8G3";7999;"2021-06-07"
"https://www.flipkart.com/skullcandy-ink-d-plus-wired-headset/p/itmedadf0a429088?pid=ACCFGHW7JX6VNHZ9";1199;"2021-06-07"
"https://www.flipkart.com/sony-wi-c310-bluetooth-headset/p/itm31398d089c231?pid=ACCFGWBDHZDUXUYE";2290;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2dul-j571-wired-headset/p/itmbc90546a9bbc2?pid=ACCEJNYBCPNKBWY4";679;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-sprint-bluetooth-headset/p/itm8df2621f64631?pid=ACCF8CF7UZNH9HVP";3299;"2021-06-07"
"https://www.flipkart.com/sony-wi-c400-wireless-neckband-headphones-mic-bluetooth-headset/p/itm11748320b053e?pid=ACCG2WTAUHHN7YW7";3990;"2021-06-07"
"https://www.flipkart.com/jbl-t165bt-bluetooth-headset/p/itmbaa411b25c34a?pid=ACCFZVS294ZQVKTQ";1790;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-559-wired-without-mic-headset/p/itm1b28f2d522662?pid=ACCES9QABAA3YPCT";10990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-fashion-black-earphone-bluetooth-headset/p/itm66105ec90d978?pid=ACCFEGGWZWQYA9FB";597;"2021-06-07"
"https://www.flipkart.com/jbl-e25bt-bluetooth-headset/p/itm714b710038c14?pid=ACCEX563YYVCGWZG";2299;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itm6fe3792c1941b?pid=ACCG3Y4HZF6FUQEV";890;"2021-06-07"
"https://www.flipkart.com/jbl-under-armour-sport-heart-rate-bluetooth-headset/p/itmf273aa6b42376?pid=ACCFG4DKMQZUC6CZ";12994;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-206-wired-without-mic-headset/p/itm8d299b65da12f?pid=ACCF2MWP6BZ5MHDM";1949;"2021-06-07"
"https://www.flipkart.com/sony-xb55ap-wired-headset/p/itm2b69e75ab773f?pid=ACCEVAEWPDXD5PC8";2199;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-emz10-wired-earphone-tangle-free-cable-headset/p/itm9af15b2c5bd11?pid=ACCFGQNPTAABGGMA";160;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-be380t-bluetooth-headset/p/itme0f4234fabb4b?pid=ACCEYKECAM5W65UG";615;"2021-06-07"
"https://www.flipkart.com/jbl-c50hi-wired-headset/p/itma30ec8d759057?pid=ACCFGWJ7YBRXD8J4";499;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-yoga-90-pro-wireless-neckband-black-bluetooth-headset/p/itm6f48392ce2c78?pid=ACCGFATM7JDEZQVD";1099;"2021-06-07"
"https://www.flipkart.com/sony-310ap-wired-headset/p/itm0527f8b27c68f?pid=ACCDQZAUQJUJ7CAG";949;"2021-06-07"
"https://www.flipkart.com/skullcandy-jib-plus-wireless-bluetooth-headset/p/itmf98563f36975d?pid=ACCFXYSSCJRDTZT5";1643;"2021-06-07"
"https://www.flipkart.com/zebronics-corolla-wired-headset/p/itme18067105b7b9?pid=ACCFV3WFMUYHNBAG";399;"2021-06-07"
"https://www.flipkart.com/sony-mdr-as210-black-wired-headset/p/itmfa85b68064d39?pid=ACCEZ6XNXNCUQVJA";1275;"2021-06-07"
"https://www.flipkart.com/boat-103-wireless-bluetooth-headset/p/itm7eddcb809c02e?pid=ACCFTYB6WK3NDQUG";1199;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-400-super-extra-bass-bluetooth-headset/p/itm103892f012df3?pid=ACCERNEE9Y8UJJE5";1424;"2021-06-07"
"https://www.flipkart.com/jbl-live200bt-wireless-in-ear-neckband-bluetooth-headset/p/itm26789e9ccab64?pid=ACCF8CF76HQGGUVR";3299;"2021-06-07"
"https://www.flipkart.com/jbl-tune-110-wired-headset/p/itm896aa722396d0?pid=ACCEVCE6GY4QJASH";899;"2021-06-07"
"https://www.flipkart.com/sony-xb75-wired-headset/p/itme7bbd877b5693?pid=ACCEVAEWQDQZCUHF";3990;"2021-06-07"
"https://www.flipkart.com/jbl-reflect-mini-wired-headset/p/itm67b151808afd9?pid=ACCEZY4ZF83ZGS5Q";3499;"2021-06-07"
"https://www.flipkart.com/skullcandy-jib-headset-mic/p/itmdb190eff0b71b?pid=ACCEXQ6YHAXTCNQT";748;"2021-06-07"
"https://www.flipkart.com/zebronics-fashion-magnetic-bluetooth-earphone-mic-headset/p/itm010bc2fab467e?pid=ACCFDXR3HQRC4P6R";597;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-560-bluetooth-headset/p/itma7cb2cfd740d9?pid=ACCFPZ85P7DQHRYU";1899;"2021-06-07"
"https://www.flipkart.com/sony-xb950b1-bluetooth-headset/p/itm0d2b4a676cbcf?pid=ACCETFVUQRBUWDYZ";12999;"2021-06-07"
"https://www.flipkart.com/skullcandy-ink-d-headset-mic/p/itma29806bcbbdb2?pid=ACCDDEHYDNKGJJHW";979;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-fusion-bluetooth-headset/p/itmbd6645f8f4f8a?pid=ACCFHGTV36KYH5VV";1190;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-violet-wired-headset/p/itm19ef30dd9e74a?pid=ACCEZ6ZFR8CEF2GC";880;"2021-06-07"
"https://www.flipkart.com/jbl-t205bt-bluetooth-headset/p/itm9168f847e02c9?pid=ACCF5R5JYGXDUTCV";1599;"2021-06-07"
"https://www.flipkart.com/skullcandy-cassette-wireless-bluetooth-without-mic-headset/p/itmb3b630c035154?pid=ACCFXYZRSRMXQDHT";2999;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-103-red-wired-headset/p/itm6439b78809ed2?pid=ACCFGYHQDH6KJH6Y";399;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-duke-101-wireless-headphone-mic-bluetooth-headset/p/itm704b84a5067fe?pid=ACCGFJNKYZ5HEACP";1099;"2021-06-07"
"https://www.flipkart.com/skullcandy-indy-evo-bluetooth-headset/p/itm0d76527f055b4?pid=ACCFWGEHZ6NGJ2BH";6599;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-soul-bluetooth-headset/p/itm3906efc9290d0?pid=ACCFHRUDSPDYGPMT";2799;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm070fdb29954a7?pid=ACCFVGUUSVZUZDJA";1999;"2021-06-07"
"https://www.flipkart.com/jabra-elite-active-65t-copper-bluetooth-headset/p/itmfd299c62879e0?pid=ACCFHJZ5EPZFJ3F5";5999;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-599-wired-without-mic-headset/p/itmf746235258631?pid=ACCES9QD5ZJMHGRY";20990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-lily-ear-design-wired-stereo-earphone-headset/p/itm22d28ed9f079a?pid=ACCFWVH8YCDYKHGN";401;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-900-wired-headset/p/itmbc340a61d4f0e?pid=ACCEX3U2RXJFUGWG";799;"2021-06-07"
"https://www.flipkart.com/sennheiser-cx-400bt-bluetooth-headset/p/itmc5f185ea1102a?pid=ACCFVGUUTFAMBHYK";16990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-ease-wired-headset/p/itm48b5f4427b172?pid=ACCFHGTVT7ARBWNQ";210;"2021-06-07"
"https://www.flipkart.com/jbl-live-300tws-bluetooth-headset/p/itm0d815bf5ed5d6?pid=ACCFSZGY3NKTECEY";7999;"2021-06-07"
"https://www.flipkart.com/jabra-elite-active-75t-noise-cancellation-enabled-bluetooth-headset/p/itm4040e9747f287?pid=ACCFTNYZ9ZKEFNSN";13499;"2021-06-07"
"https://www.flipkart.com/zebronics-orion-wired-gaming-headset/p/itm6dc8cbdfce057?pid=ACCF29NFD9BAKVJM";2799;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-emz10-wired-headset/p/itmd972646a5410c?pid=ACCFGZGFJFGTZYUH";222;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-201-earbuds-bluetooth-headset/p/itm688a57137c42d?pid=ACCFSDGS9UV8JM2X";1999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-emz10-wired-headset/p/itma3c377ffda062?pid=ACCFGWFYYHQKHHM7";199;"2021-06-07"
"https://www.flipkart.com/jbl-e55bt-bluetooth-headset/p/itm26748df02edd9?pid=ACCFYXN839GNDHEN";5899;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-sporty-bluetooth-headset/p/itm0c10cb8492f32?pid=ACCFDHYXGEYHZAFN";775;"2021-06-07"
"https://www.flipkart.com/skullcandy-cassette-wireless-bluetooth-headset/p/itmbc3d7fed1106a?pid=ACCFXYHKNFYFWHUV";2999;"2021-06-07"
"https://www.flipkart.com/jbl-t110btblu-bluetooth-headset/p/itmf9716c02bfbaa?pid=ACCGYMDSSYSEGDZV";1748;"2021-06-07"
"https://www.flipkart.com/sony-wf-1000xm3-extra-bass-driver-earbuds-phone-calls-waterproof-bluetooth-gaming-headset/p/itm2c92d6ed4037f?pid=ACCG2UFAZSWCDCTG";17990;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-255f-pro-fast-charging-bluetooth-headset/p/itmadf4cee6c4a35?pid=ACCFZ5FXFCWRDEHH";1399;"2021-06-07"
"https://www.flipkart.com/jbl-quantum-100-wired-gaming-headset/p/itma9e4d622cc0a3?pid=ACCFSKBYFZKMMHPH";2499;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-255f-pro-bluetooth-headset/p/itmde491a0f81b2c?pid=ACCFZ95M5JTZQH3F";1499;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-131-bluetooth-headset/p/itm85c3bf2d839db?pid=ACCFYTY2YGHDRYU8";1299;"2021-06-07"
"https://www.flipkart.com/jbl-t160bt-bluetooth-headset/p/itmef0b2ece7a7a0?pid=ACCF5R5JUCZEZHZZ";1699;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-100-wired-headset/p/itm46484f120aab8?pid=ACCEVQZABYWJHRHF";393;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm4692a619b32f5?pid=ACCFUXTXY6PRYFFD";549;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-run-wired-headset/p/itm0676812160a4e?pid=ACCF8CF7RTYKYUMF";1090;"2021-06-07"
"https://www.flipkart.com/jbl-live200bt-wireless-in-ear-neckband-bluetooth-headset/p/itm3311c700c2b9a?pid=ACCF8CF7XUFJJYWA";3499;"2021-06-07"
"https://www.flipkart.com/sony-mdr-as210-open-ear-active-sports-headphones/p/itm51b700c296bd1?pid=ACCEMGPPMGXK2CMM";799;"2021-06-07"
"https://www.flipkart.com/sony-xb510-wired-headset/p/itmd8a27afb1fdeb?pid=ACCESKHAG5CDCYQG";2990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-paradise-portable-wireless-bluetooth-headset/p/itm9f3910b7a805d?pid=ACCFVEASPS2GZAJZ";940;"2021-06-07"
